Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-12 09:15:00+05:30,1594.3499755859375,1594.3499755859375,1588.0999755859375,1588.0999755859375,0,0.0,0.0
2024-08-12 09:16:00+05:30,1587.800048828125,1587.8499755859375,1585.199951171875,1585.199951171875,2869,0.0,0.0
2024-08-12 09:17:00+05:30,1587.9000244140625,1587.9000244140625,1584.300048828125,1585.050048828125,8471,0.0,0.0
2024-08-12 09:18:00+05:30,1585.4000244140625,1585.4000244140625,1581.800048828125,1583.699951171875,11334,0.0,0.0
2024-08-12 09:19:00+05:30,1583.5,1585.949951171875,1582.0,1583.5999755859375,9212,0.0,0.0
2024-08-12 09:20:00+05:30,1584.25,1584.75,1581.550048828125,1582.1500244140625,2158,0.0,0.0
2024-08-12 09:21:00+05:30,1582.199951171875,1583.5999755859375,1580.199951171875,1580.199951171875,2598,0.0,0.0
2024-08-12 09:22:00+05:30,1580.6500244140625,1583.199951171875,1580.6500244140625,1582.449951171875,3577,0.0,0.0
2024-08-12 09:23:00+05:30,1582.550048828125,1583.5999755859375,1581.949951171875,1583.050048828125,8840,0.0,0.0
2024-08-12 09:24:00+05:30,1583.0999755859375,1583.0999755859375,1579.300048828125,1579.300048828125,2509,0.0,0.0
2024-08-12 09:25:00+05:30,1579.300048828125,1580.550048828125,1579.1500244140625,1580.550048828125,4604,0.0,0.0
2024-08-12 09:26:00+05:30,1580.0,1581.199951171875,1578.0,1578.0,5409,0.0,0.0
2024-08-12 09:27:00+05:30,1578.300048828125,1579.0,1577.699951171875,1577.699951171875,7011,0.0,0.0
2024-08-12 09:28:00+05:30,1578.800048828125,1578.800048828125,1577.699951171875,1578.1500244140625,2303,0.0,0.0
2024-08-12 09:29:00+05:30,1577.6500244140625,1578.199951171875,1577.0,1577.5,1440,0.0,0.0
2024-08-12 09:30:00+05:30,1577.0,1578.9000244140625,1577.0,1578.9000244140625,2333,0.0,0.0
2024-08-12 09:31:00+05:30,1579.0999755859375,1580.0,1579.0999755859375,1580.0,3049,0.0,0.0
